,commentID,comment,timestamp
190,2370ee51a63911ec800214857fb42124,"When the old man, helped by Bilbo and some dwarves, had finished unloading It is no good saying any more It was sharp with suspicion and annoyance It came to me",2022-03-18 14:54:43.527070
191,2370ee52a63911eca05214857fb42124," An old man was driving it all alone I want to see the wild country again before I die, and the Mountains; but he is still in love with the Shire, with woods and fields and little rivers As he stepped down he slipped it on his finger, and he was never seen by any hobbit in Hobbiton againBilbo was very rich and very peculiar, and had been the wonder of the Shire for sixty years, ever since his remarkable disappearance and unexpected return",2022-03-18 14:54:46.325068
192,2370ee53a63911eca0c214857fb42124,"There were many Bagginses and Boffins, and also many Tooks and Brandybucks; there were various Grubbs (relations of Bilbo Bagginsâ€™ grandmother), and various Chubbs (connexions of his Took grandfather); and a selection of Burrowses, Bolgers, Bracegirdles, Brockhouses, Goodbodies, Hornblowers and Proudfootsâ€™ Some of the visitors he invited to come inside, as Bilbo had left â€˜messagesâ€™ for them/ donâ€™t know half of you half as well as I should like; and I like less than half of you half as well as you deserve I wonâ€™t give my precious away, I tell you",2022-03-18 14:54:49.123063
193,2370ee54a63911ecbe1814857fb42124," That will be safestThirdly and finally, he said, I wish to make an ANNOUNCEMENT And in the middle of it all Mr Sandyman,â€™ retorted the Gaffer, disliking the miller even more than usual",2022-03-18 14:54:51.920066
194,2370ee55a63911ec9c9214857fb42124," That was on Wednesday the eve of the Partyâ€˜Which story, I wonder,â€™ said Gandalf There was some scattered clapping, but most of them were trying to work it out and see if it came to a compliment â€˜You mean Otho and Lobelia",2022-03-18 14:54:54.720117
195,2370ee56a63911eca90414857fb42124," But I saw her some time ago, driving a pony-trap towards Bywater with a face that would have curdled new milk The history and character of Mr Bilbo was busy: writing invitations, ticking off answers, packing up presents, and making some private preparations of his own â€˜Come in! Come in! I thought it was Lobelia",2022-03-18 14:54:57.515121
196,2370ee57a63911ec9de514857fb42124," That will be safestâ€˜Some people!â€™ exclaimed Frodo I am going off at once: so this is good-bye for the present â€˜All the top of your hill is full of tunnels packed with chests of gold and silver, and jools, by what Iâ€™ve heard",2022-03-18 14:55:00.311302
197,2370ee58a63911ecbcc714857fb42124,"On this occasion the presents were unusually goodAll the one hundred and forty-four guests expected a pleasant feast; though they rather dreaded the after-dinner speech of their host (an inevitable item) From a locked drawer, smelling of moth-balls, he took out an old cloak and hood Anyway I mean to enjoy myself on Thursday, and have my little joke",2022-03-18 14:55:03.101299
198,2370ee59a63911ecad7314857fb42124," A special entrance was cut into the bank leading to the road, and wide steps and a large white gate were built thereâ€˜A very nice well-spoken gentlehobbit is Mr They had heard this and other darker rumours before, of course; but hobbits have a passion for family history, and they were ready to hear it again Then Thursday, September the 22nd, actually dawned",2022-03-18 14:55:05.893331
199,2370ee5aa63911ec80da14857fb42124," Bilbo was doing splendidly There were fountains of butterflies that flew glittering into the trees; there were pillars of coloured fires that rose and turned into eagles, or sailing ships, or a phalanx of flying swans; there was a red thunderstorm and a shower of yellow rain; there was a forest of silver spears that sprang suddenly into the air with a yell like an embattled army, and came down again into the Water with a hiss like a hundred hot snakes I say again: keep it safe, and keep it secret!â€™
â€˜Take care! I donâ€™t care",2022-03-18 14:55:08.691859
200,2370ee5ba63911eca51d14857fb42124," Lobelia knew that quite well There was a constant stream of them going up the Hill, carrying hundreds of polite variations on Thank you, I shall certainly comeWhen Mrâ€˜Well, if you want my ring yourself, say so!â€™ cried Bilbo",2022-03-18 14:55:11.492662
201,2370ee5ca63911eca43d14857fb42124,"â€˜Oh, not what he told the dwarves and put in his book,â€™ said FrodoIt is also, if I may be allowed to refer to ancient history, the anniversary of my arrival by barrel at Esgaroth on the Long Lake; though the fact that it was my birthday slipped my memory on that occasion And in the middle of it all Mr Also my good Sackville-Bagginses that I welcome back at last to Bag End",2022-03-18 14:55:14.285213
202,2370ee5da63911ec8d1c14857fb42124," â€˜Isnâ€™t that odd now?â€™ he said softly to himself He comes of age and into his inheritance today A very few were overlooked by accident, but as they turned up all the same, that did not matter â€˜After all thatâ€™s what this party business was all about, really: to give away lots of birthday presents, and somehow make it easier to give it away at the same time",2022-03-18 14:55:17.084575
203,2370ee5ea63911ec9f7114857fb42124," â€˜He is resting It is no good saying any more â€˜Why, I thought you were staying on for at least a week There were several labels of this sort:
",2022-03-18 14:55:19.886054
204,2370ee5fa63911ec8c5914857fb42124,"Thirdly and finally, he said, I wish to make an ANNOUNCEMENT â€˜Lock the door, and donâ€™t open it to anyone today, not even if they bring a battering ram He jumped over a low place in the hedge at the bottom, and took to the meadows, passing into the night like a rustle of wind in the grass A special entrance was cut into the bank leading to the road, and wide steps and a large white gate were built there",2022-03-18 14:55:22.684213
205,2370ee60a63911ecaf7014857fb42124," Bilbo Baggins has gone away; as far as I know, for good â€˜Lobelia again most likely,â€™ he thought, on a gold pen and ink-bottleFor MILO BURROWS, hoping it will be useful, from B",2022-03-18 14:55:25.475216
206,2370ee61a63911ecb08414857fb42124," Bilbo, and in more than looksFor ANGELICAâ€™S use, from Uncle Bilbo, on a round convex mirror A decent respectable hobbit was Mr From a locked drawer, smelling of moth-balls, he took out an old cloak and hood",2022-03-18 14:55:28.277081
207,2370ee62a63911ecaa9d14857fb42124," â€˜You are always badgering me about my ring; but you have never bothered me about the other things that I got on my journeyâ€˜Then youâ€™ve heard more than I can speak to,â€™ answered the Gaffer His name, of course, was Proudfoot, and well merited; his feet were large, exceptionally furry, and both were on the table Stop possessing it",2022-03-18 14:55:31.065084
208,2370ee63a63911ec993414857fb42124," There were several labels of this sort:
 â€˜And I wonder many other thingsâ€˜I donâ€™t know what has come over you, Gandalf,â€™ he said You have had your joke, and alarmed or offended most of your relations, and given the whole Shire something to talk about for nine days, or ninety-nine more likely",2022-03-18 14:55:33.859571
209,2370ee64a63911ecb8c314857fb42124,"And whither then? I cannot say There might have been some grumbling about â€˜dealing locallyâ€™, but that very week orders began to pour out of Bag End for every kind of provision, commodity, or luxury that could be obtained in Hobbiton or Bywater or anywhere in the neighbourhoodâ€˜Then youâ€™ve heard more than I can speak to,â€™ answered the Gaffer â€˜All right,â€™ he said with an effort",2022-03-18 14:55:36.661121
210,2370ee65a63911ec837514857fb42124," Bilbo comes up the Hill with a pony and some mighty big bags and a couple of chests Let it be a warning to you to be very careful with it They all ducked, and many fell flat on their facesI think really he preferred slipping off quietly in the end,â€™ said Gandalf",2022-03-18 14:55:39.450202
211,2370ee66a63911ec8ffd14857fb42124," I insist on seeing the will For the moment most of them took it for granted that his disappearance was nothing more than a ridiculous prankâ€™ Then he shrugged his shoulders, and smiled rather ruefully Some perfunctory clapping by the elders; and some loud shouts of â€˜Frodo! Frodo! Jolly old Frodo,â€™ from the juniors",2022-03-18 14:55:42.251611
212,2370ee67a63911eca38c14857fb42124,"A notice appeared on the gate at Bag End: no admittance except on party businessFrodo saw him to the door Bilbo, as Iâ€™ve always said,â€™ the Gaffer declaredâ€˜Yes, I will - two eyes, as often as I can spare them",2022-03-18 14:55:45.050005
213,2370ee68a63911ec820414857fb42124," Hundreds of musical crackers had been pulled Frodo also had a tussle with young Sancho Proudfoot (old Odo Proudfootâ€™s grandson), who had begun an excavation in the larger pantry, where he thought there was an echo The invitations were limited to twelve dozen (a number also called by the hobbits one Gross, though the word was not considered proper to use of people); and the guests were selected from all the families to which Bilbo and Frodo were related, with the addition of a few special unrelated friends (such as Gandalf)Where many paths and errands meet",2022-03-18 14:55:47.847661
214,2370ee69a63911ec901914857fb42124," To them he was just one of the â€˜attractionsâ€™ at the Partyâ€˜We shall see,â€™ said Bilbo The late afternoon was bright and peaceful Old Gaffer Gamgee stopped even pretending to work in his garden",2022-03-18 14:55:50.642670
215,2370ee6aa63911ecb44214857fb42124,"When he had overcome Sancho and pushed him out, Frodo collapsed on a chair in the hall Bilbo Baggins of Bag End announced that he would shortly be celebrating his eleventy-first birthday with a party of special magnificence, there was much talk and excitement in Hobbiton He escorted her firmly off the premises, after he had relieved her of several small (but rather valuable) articles that had somehow fallen inside her umbrellaThis is only a small selection of the assembled presents",2022-03-18 14:55:53.433670
216,2370ee6ba63911ec880414857fb42124,"In the middle of the commotion the Sackville-Bagginses arrived I have said good-bye, and I couldnâ€™t bear to do it all over again It was driven by outlandish folk, singing strange songs: dwarves with long beards and deep hoodsâ€™ He picked up his bag and moved to the door",2022-03-18 14:55:56.224869
217,2370ee6ca63911ecb07e14857fb42124, A great smoke went upâ€™ He drew a deep breath On every item there was a label tiedâ€™ He got up,2022-03-18 14:55:59.013154
218,2370ee6da63911ecb10314857fb42124," Cheers from all the assembly For some time he had sat silent beside Bilboâ€™s empty chair, and ignored all remarks and questions Iâ€™d not long come prentice to old Holman (him being my dadâ€™s cousin), but he had me up at Bag End helping him to keep folks from trampling and trapessing all over the garden while the sale was on/ hope you are all enjoying yourselves as much as I am",2022-03-18 14:56:01.806789
219,2370ee6ea63911ec9c8914857fb42124," Old Odo Proudfoot removed his feet from the table and stamped â€˜You will be a fool if you do Baggins was generous with his money, most people were willing to forgive him his oddities and his good fortuneâ€˜Oh, they may, in years to come",2022-03-18 14:56:04.596788
220,2370ee6fa63911ec8fc814857fb42124,"The fireworks were by Gandalf: they were not only brought by him, but designed and made by him; and the special effects, set pieces, and flights of rockets were let off by him But I donâ€™t feel too sure about this whole affair Most of the company were, however, now in a tolerant mood, at that delightful stage which they called â€˜filling up the cornersâ€™ If you say that again, I shall",2022-03-18 14:56:07.385784
221,2370ee70a63911eca38f14857fb42124,"My dear Bagginses and Boffins, he began again; and my dear Tooks and Brandybucks, and Grubbs, and Chubbs, and Burrowses, and Hornblowers, and Bolgers, Bracegirdles, Goodbodies, Brockhouses and Proudfoots Bilbo believed that she had acquired a good many of his spoons, while he was away on his former journey ""Though that flash was surprising: it quite startled me, let alone the othersWhen he had overcome Sancho and pushed him out, Frodo collapsed on a chair in the hall",2022-03-18 14:56:10.182973
222,2370ee71a63911ecaa9314857fb42124," Also I think you have had it quite long enough Also I think you have had it quite long enough Frodo did not see him again for a long time There were three official meals: lunch, tea, and dinner (or supper)",2022-03-18 14:56:12.983063
223,2370ee72a63911ecb67b14857fb42124,"Every one of the various parting gifts had labels, written out personally by Bilbo, and several had some point, or some joke Most of them bore the mark dale on them; which did not convey much to most of the hobbits, but they all agreed they were marvellous crackers'I am old, Gandalf One by one they rolled away, filled with full but very unsatisfied hobbits",2022-03-18 14:56:15.772213
224,2370ee73a63911ecbbd514857fb42124," Excitement rose to its height There were some that shook their heads and thought this was too much of a good thing; it seemed unfair that anyone should possess (apparently) perpetual youth as well as (reputedly) inexhaustible wealth Bringing up young hobbits took a lot of provender Not very expensive ones, as a rule, and not so lavishly as on this occasion; but it was not a bad system",2022-03-18 14:56:18.571429
225,2370ee74a63911ecaa3614857fb42124," â€˜No, it does not seem right,â€™ he said thoughtfully â€˜Why not?â€™ he cried Drogo Baggins; there was never much to tell of him, till he was drownded It shaped itself like a mountain seen in the distance, and began to glow at the summit",2022-03-18 14:56:21.365619
226,2370ee75a63911ecb15514857fb42124," And I donâ€™t seem able to make up my mindBilbo flushed, and there was an angry light in his eyesBilbo was very rich and very peculiar, and had been the wonder of the Shire for sixty years, ever since his remarkable disappearance and unexpected return A few of them remained at Bag End",2022-03-18 14:56:24.159623
227,2370ee76a63911ecaad714857fb42124,"Frodo came in soon afterwards, and found him sitting in the dark, deep in thought â€˜You had better come and live here, Frodo my lad,â€™ said Bilbo one day; â€˜and then we can celebrate our birthday-parties comfortably togetherBut the Gaffer did not convince his audience There were, as has been said, many young hobbits present",2022-03-18 14:56:26.950393
228,2370ee77a63911eca44414857fb42124," Bilboâ€™s residence had got rather cluttered up with things in the course of his long life Then a number of other people came (without orders): Bagginses, and Boffins, and Bolgers, and Tooks, and other guests that lived or were staying near Take care of yourself! You are old enough, and perhaps wise enoughâ€˜Well, what about it?â€™
",2022-03-18 14:56:29.746485
229,2370ee78a63911ecb4bb14857fb42124,"It was a fine night, and the black sky was dotted with stars Bilbo comes up the Hill with a pony and some mighty big bags and a couple of chests I was looking forward to your help There were three official meals: lunch, tea, and dinner (or supper)",2022-03-18 14:56:32.547486
230,2370ee79a63911ecbbd614857fb42124," But if you take my advice you will use it very seldom, or not at all Still, it may be useful â€˜One Gross, indeed! Vulgar expression Before he could pick it up, the wizard stooped and seized it and set it in its place",2022-03-18 14:56:35.349478
231,2370ee7aa63911ecbe0514857fb42124," A false rumour that the whole household was being distributed free spread like wildfire; and before long the place was packed with people who had no business there, but could not be kept out Crazy about stories of the old days he is, and he listens to all Mr But there was also a generous distribution of squibs, crackers, backarappers, sparklers, torches, dwarf-candles, elf-fountains, goblin-barkers and thunder-claps The knock was repeated, much louder, but he took no notice",2022-03-18 14:56:38.138657
232,2370ee7ba63911ec867f14857fb42124," The legend of Bilboâ€™s gold excited both curiosity and hope; for legendary gold (mysteriously obtained, if not positively ill-gotten), is, as every one knows, any oneâ€™s for the finding - unless the search is interrupted And also, I fancy, youâ€™ll find a golden ring â€˜Do be careful of that ring, Frodo! In fact, it is partly about that that I have come to say a last word And I might say it to others,â€™ he added with a look at the stranger and the miller",2022-03-18 14:56:40.938493
233,2371144ca63911eca4c614857fb42124," Heâ€™s in and out of Bag Endâ€˜Yes, I am â€˜You had better come and live here, Frodo my lad,â€™ said Bilbo one day; â€˜and then we can celebrate our birthday-parties comfortably togetherâ€˜Youâ€™re right, Dad!â€™ said the Gaffer",2022-03-18 14:56:43.728302
234,2371144da63911ec86fa14857fb42124," / have called you all together for a Purpose Itâ€™s time he was his own master now When Bilbo was ninety-nine, he adopted Frodo as his heir, and brought him to live at Bag End; and the hopes of the Sackville-Bagginses were finally dashed No need to worry",2022-03-18 14:56:46.528868
235,2371144ea63911eca89d14857fb42124," The book and bundle he stuffed into the top of a heavy bag that was standing there, already nearly full I regret to announce that - though, as I said, eleventy-one years is far too short a time to spend among you - this is the END Eventually they were shown into the study Many young hobbits were included, and present by parental permission; for hobbits were easy-going with their children in the matter of sitting up late, especially when there was a chance of getting them a free meal",2022-03-18 14:56:49.329476
236,2371144fa63911ec82b714857fb42124," But I donâ€™t feel too sure about this whole affair Presently he sighed I feel I need a holiday, a very long holiday, as I have told you before And, of course, all the chief treasures, as well as the books, pictures, and more than enough furniture, were left in his possession",2022-03-18 14:56:52.119722
237,23711450a63911eca4a014857fb42124," People came and began (by orders) to clear away the pavilions and the tables and the chairs, and the spoons and knives and bottles and plates, and the lanterns, and the flowering shrubs in boxes, and the crumbs and cracker-paper, the forgotten bags and gloves and handkerchiefs, and the uneaten food (a very small item)He paused, silent for a moment Donâ€™t you want to?â€™
Proudfoots, repeated Bilbo",2022-03-18 14:56:54.911366
238,23711451a63911ec81dd14857fb42124," Rory quite forgave Bilbo, and voted him a capital fellow after the first bottleFor LOBELIA SACKVILLE-BAGGINS, as a PRESENT, on a case of silver spoons Bilboâ€™s tales Itâ€™s time to close the shop, Merry,â€™ he said",2022-03-18 14:56:57.708457
239,23711452a63911ecbe8a14857fb42124," Are you going any further?â€™
â€˜Oh, not what he told the dwarves and put in his book,â€™ said Frodo There was a blinding flash of light, and the guests all blinked Baggins",2022-03-18 14:57:00.504554
240,23711453a63911ec8b8114857fb42124,"â€˜Ah, but he has likely enough been adding to what he brought at first,â€™ argued the miller, voicing common opinion Also I think you have had it quite long enoughAll the one hundred and forty-four guests expected a pleasant feast; though they rather dreaded the after-dinner speech of their host (an inevitable item)The fireworks were by Gandalf: they were not only brought by him, but designed and made by him; and the special effects, set pieces, and flights of rockets were let off by him",2022-03-18 14:57:03.302115
241,23711454a63911ecb04614857fb42124,"â€˜Good-bye, for the present, Bilbo, on a gold pen and ink-bottleâ€˜And no wonder theyâ€™re queer,â€™ put in Daddy Twofoot (the Gafferâ€™s next-door neighbour), â€˜if they live on the wrong side of the Brandywine River, and right agin the Old Forest There were, as has been said, many young hobbits present",2022-03-18 14:57:06.090856
242,23711455a63911ec805814857fb42124," No cheers Not very expensive ones, as a rule, and not so lavishly as on this occasion; but it was not a bad system They all feared that a song or some poetry was now imminent; and they were getting boredDays passed and The Day drew nearer",2022-03-18 14:57:08.888090
243,23711456a63911ec927e14857fb42124,"'I am old, Gandalfâ€˜I did mean to - but I have had to change my mind/ donâ€™t know half of you half as well as I should like; and I like less than half of you half as well as you deserve Spoons? Fiddlesticks!â€™ He snapped his fingers under Frodoâ€™s nose and slumped off",2022-03-18 14:57:11.679625
244,23711457a63911ecbcc514857fb42124," Bilbo and Frodo happened to have the same birthday, September 22nd ""No secrets between us, Frodo,"" he said; ""but they are not to go any further Donâ€™t go getting mixed up in the business of your betters, or youâ€™ll land in trouble too big for you,â€™ I says to him I love the Shire",2022-03-18 14:57:14.466827
245,23711458a63911eca18314857fb42124," He then went into his study, and from a large strong-box took out a bundle wrapped in old cloths, and a leather-bound manuscript; and also a large bulky envelope Thereâ€™s some not far away that wouldnâ€™t offer a pint of beer to a friend, if they lived in a hole with golden walls The sun got up, the clouds vanished, flags were unfurled and the fun began That will be safest",2022-03-18 14:57:17.257318
246,23711459a63911ecaabf14857fb42124,"â€˜Elves and Dragonsâ€™ I says to him There was some scattered clapping, but most of them were trying to work it out and see if it came to a compliment ""No secrets between us, Frodo,"" he said; ""but they are not to go any furtherIndeed, for Three Purposes! First of all, to tell you that I am immensely fond of you all, and that eleventy-one years is too short a time to live among such excellent and admirable hobbits",2022-03-18 14:57:20.058571
247,2371145aa63911ec9a5d14857fb42124," â€˜But I felt so queer But he had no close friends, until some of his younger cousins began to grow up A day or two later a rumour (probably started by the knowledgeable Sam) was spread about that there were going to be fireworks - fireworks, what is more, such as had not been seen in the Shire for nigh on a century, not indeed since the Old Took died Even those who had, or pretended to have Party Business were seldom allowed inside",2022-03-18 14:57:22.856572
248,2371145ba63911ec965214857fb42124," He jumped over a low place in the hedge at the bottom, and took to the meadows, passing into the night like a rustle of wind in the grass Then you will see Gandalf the Grey uncloaked But he does not really want to, yetGandalf laughed",2022-03-18 14:57:25.651006
249,2371145ca63911eca4d614857fb42124," It was very unlike Bilbo to do so, anyway; and I thought it rather odd And if that was not enough for fame, there was also his prolonged vigour to marvel atHe stepped down and vanished I wonder if I shall ever see him again",2022-03-18 14:57:28.443910
250,2371145da63911ec88eb14857fb42124," To them he was just one of the â€˜attractionsâ€™ at the Party Hence the excitement of the hobbit-childrenâ€˜In an envelope, if you must know,â€™ said Bilbo impatiently He always used to joke about serious things",2022-03-18 14:57:31.233915
251,2371145ea63911ecb42414857fb42124," â€˜You are always badgering me about my ring; but you have never bothered me about the other things that I got on my journey Well-preserved indeed!â€™ he snorted Morning went on I suppose you feel that everything has gone off splendidly and according to plan?â€™
",2022-03-18 14:57:34.021365
252,2371145fa63911ecb22e14857fb42124," Take care of yourself! You are old enough, and perhaps wise enough Bilbo is free with his money, and there seems no lack of it; but I know of no tunnel-making Bilbo was doing splendidly But there was also a generous distribution of squibs, crackers, backarappers, sparklers, torches, dwarf-candles, elf-fountains, goblin-barkers and thunder-claps",2022-03-18 14:57:36.811676
253,23770728a63911ec9a9114857fb42124,"It was a fine night, and the black sky was dotted with stars â€˜I have merely begun to wonder about the ring, especially since last night â€˜The ring as well? You agreed to that, you remember â€˜G for Grand!â€™ they shouted, and the old man smiled",2022-03-18 14:57:39.612993
254,23770729a63911ecb17614857fb42124," I have heard his story: how he found it, and how he used it: on his journey, I mean â€˜Well, so I have!â€™ cried Bilboâ€™ Then he disappeared inside with Bilbo, and the door was shutâ€˜It will have to be paid for,â€™ they said",2022-03-18 14:57:42.412994
255,2377072aa63911ec84cd14857fb42124,"A notice appeared on the gate at Bag End: no admittance except on party business â€˜Good-bye, Gandalf!â€™
 Youâ€™ll keep an eye on Frodo, wonâ€™t you?â€™
 Cries of Yes (and No)",2022-03-18 14:57:45.206919
256,2377072ba63911eca1b414857fb42124," They knew him by sight, though he only appeared in Hobbiton occasionally and never stopped long; but neither they nor any but the oldest of their elders had seen one of his firework displays - they now belonged to the legendary past I suppose you feel that everything has gone off splendidly and according to plan?â€™
â€˜But I reckon it was a nasty shock for those Sackville-Bagginses I will",2022-03-18 14:57:48.005720
257,2377072ca63911ec891414857fb42124," It has got far too much hold on you Hundreds of musical crackers had been pulled Spoons? Fiddlesticks!â€™ He snapped his fingers under Frodoâ€™s nose and slumped off Bilbo, as Iâ€™ve always said,â€™ the Gaffer declared",2022-03-18 14:57:50.806837
258,2377072da63911eca68214857fb42124,"Bilbo drew his hand over his eyesâ€˜Well, what about it?â€™
 Most of the guests went on eating and drinking and discussing Bilbo Bagginsâ€™ oddities, past and present; but the Sackville-Bagginses had already departed in wrath Otho and his wife Lobelia were present",2022-03-18 14:57:53.609338
259,2377072ea63911ecadb314857fb42124," At ninety-nine they began to call him well-preserved, but unchanged would have been nearer the mark Anxiety was intense With perfect truth: for Bilbo was very polite to him, calling him â€˜Master Hamfastâ€™, and consulting him constantly upon the growing of vegetables - in the matter of â€˜rootsâ€™, especially potatoes, the Gaffer was recognized as the leading authority by all in the neighbourhood (including himself) When she arrived later in the day, she took the point at once, but she also took the spoons",2022-03-18 14:57:56.401109
260,2377072fa63911ec991b14857fb42124," Why couldnâ€™t he stop talking and let them drink his health? But Bilbo did not sing or recite At ninety-nine they began to call him well-preserved, but unchanged would have been nearer the mark Frodo is his first and second cousin, once removed either way, as the saying is, if you follow me I am being swept off my feet at last,â€™ he added, and then in a low voice, as if to himself, he sang softly in the dark:
",2022-03-18 14:57:59.195918
261,23770730a63911ecb45414857fb42124,"'I am old, Gandalf He then went into his study, and from a large strong-box took out a bundle wrapped in old cloths, and a leather-bound manuscript; and also a large bulky envelope So Mr Obstinate silence",2022-03-18 14:58:01.995225
262,23770731a63911ec94c714857fb42124," I should like to know where it is, if you go wandering again â€˜You had better come and live here, Frodo my lad,â€™ said Bilbo one day; â€˜and then we can celebrate our birthday-parties comfortably together â€˜Heâ€™s mad I love the Shire",2022-03-18 14:58:04.786827
263,23770732a63911ec896d14857fb42124,"â€˜Well, if you want my ring yourself, say so!â€™ cried Bilbo If you say that again, I shall They lived on the Hill itself, in Number 3 Bagshot Row just below Bag End More promising still (to the hobbitsâ€™ mind): an enormous open-air kitchen was erected in the north corner of the field",2022-03-18 14:58:07.575192
264,23770733a63911ec9a5b14857fb42124," Frodo only a child and all The flowers glowed red and golden: snap-dragons and sun-flowers, and nasturtiums trailing all over the turf walls and peeping in at the round windowsâ€˜Who will laugh, I wonder?â€™ said Gandalf, shaking his headSecondly, to celebrate my birthday",2022-03-18 14:58:10.377194
265,23770734a63911ec845f14857fb42124," I feel I need a holiday, a very long holiday, as I have told you beforeâ€˜Youâ€™re right, Dad!â€™ said the Gaffer Some people are actually accusing me of spiriting Bilbo away, or worse His real business was far more difficult and dangerous, but the Shire-folk knew nothing about it",2022-03-18 14:58:13.170196
266,23770735a63911ecbfdc14857fb42124," Besides, their cousin, Bilbo, had been specializing in food for many years and his table had a high reputationAnd whither then? I cannot say Let it be a warning to you to be very careful with it They lived on the Hill itself, in Number 3 Bagshot Row just below Bag End",2022-03-18 14:58:15.970805
267,23770736a63911eca49014857fb42124," I wish you would trust me, as you usedâ€™ He picked up his bag and moved to the door â€˜She must have thought of something really nasty, and have come back again to say it â€˜Good-bye, Gandalf!â€™
",2022-03-18 14:58:18.763189
268,23770737a63911eca2c314857fb42124," Even those who had, or pretended to have Party Business were seldom allowed inside/ donâ€™t know half of you half as well as I should like; and I like less than half of you half as well as you deserve I hope he will be happy, when he gets used to being on his own It can wait",2022-03-18 14:58:21.551848
269,23770738a63911ecb6e514857fb42124,"For MILO BURROWS, hoping it will be useful, from B It did not improve their tempers And I might say it to others,â€™ he added with a look at the stranger and the millerFrodo was waiting on the step, smiling, but looking rather tired and worried",2022-03-18 14:58:24.343798
270,23770739a63911ecb0c614857fb42124, An old man was driving it all alone I shanâ€™t often be visiting the Shire openly again That will be safest â€˜You are always badgering me about my ring; but you have never bothered me about the other things that I got on my journey,2022-03-18 14:58:27.133798
271,2377073aa63911ec89fa14857fb42124," Old Gaffer Gamgee got two sacks of potatoes, a new spade, a woollen waistcoat, and a bottle of ointment for creaking jointsAs master of Bag End Frodo felt it his painful duty to say good-bye to the guests â€˜You mean Otho and Lobelia It was important",2022-03-18 14:58:29.925754
272,2377073ba63911ecbafc14857fb42124," â€˜It is mine, I tell youâ€˜Some people!â€™ exclaimed Frodo They all ducked, and many fell flat on their faces But be that as it may, Mr",2022-03-18 14:58:32.722991
273,2377073ca63911ec92fd14857fb42124," â€˜You will get plenty when the time comes Bilbo has learned him his letters - meaning no harm, mark you, and I hope no harm will come of it The poorer hobbits, and especially those of Bagshot Row, did very well Bilboâ€™s tales",2022-03-18 14:58:35.522306
274,2377073da63911ecba2214857fb42124,"â€˜Oh, they may, in years to come â€˜You are always badgering me about my ring; but you have never bothered me about the other things that I got on my journey Many young hobbits were included, and present by parental permission; for hobbits were easy-going with their children in the matter of sitting up late, especially when there was a chance of getting them a free meal I suppose you feel that everything has gone off splendidly and according to plan?â€™
",2022-03-18 14:58:38.310306
275,2377073ea63911ec8aa814857fb42124," The Sackville-Bagginses wonâ€™t never see the inside of Bag End now, or it is to be hoped notâ€˜You are very mysterious! What are you afraid of?â€™
 He gave a final wave of his hand, and walked off at a surprising pace; but Frodo thought the old wizard looked unusually bent, almost as if he was carrying a great weight Probably a permanent holiday: I donâ€™t expect I shall return",2022-03-18 14:58:41.110306
276,2377073fa63911eca35614857fb42124," Boats are quite tricky enough for those that sit still without looking further for the cause of trouble At ninety-nine they began to call him well-preserved, but unchanged would have been nearer the markâ€˜Ah, but he has likely enough been adding to what he brought at first,â€™ argued the miller, voicing common opinionThe tents began to go up",2022-03-18 14:58:43.900298
277,23770740a63911ec94b214857fb42124,"Bilbo was very rich and very peculiar, and had been the wonder of the Shire for sixty years, ever since his remarkable disappearance and unexpected return Lanterns were hung on all its branches And in the middle of it all Mr â€˜You mean Otho and Lobelia",2022-03-18 14:58:46.694306
278,23770741a63911ecb48914857fb42124," Bilbo was busy: writing invitations, ticking off answers, packing up presents, and making some private preparations of his own Deafening cheersBefore long the invitations began pouring out, and the Hobbiton post-office was blocked, and the Bywater post-office was snowed under, and voluntary assistant postmen were called for This was held in the great pavilion with the tree",2022-03-18 14:58:49.493305
279,23772e98a63911ec995914857fb42124," They say I am a nuisance and a disturber of the peace He always used to joke about serious things At ninety he was much the same as at fiftyFor DORA BAGGINS in memory of a LONG correspondence, with love from Bilbo, on a large waste-paper basket",2022-03-18 14:58:52.293306
280,23772e99a63911eca06714857fb42124," Each year the Bagginses had given very lively combined birthday-parties at Bag End; but now it was understood that something quite exceptional was being planned for that autumn He jumped over a low place in the hedge at the bottom, and took to the meadows, passing into the night like a rustle of wind in the grassâ€˜Yes,â€™ answered Gandalf, â€˜he has gone at last In fact he offered to once, just before the party",2022-03-18 14:58:55.095328
281,23772e9aa63911eca22414857fb42124," Bilbo left his place and went and stood on a chair under the illuminated tree This was ridiculous And yet it would be a relief in a way not to be bothered with it any more I feel I need a holiday, a very long holiday, as I have told you before",2022-03-18 14:58:57.888445
282,23772e9ba63911ec987e14857fb42124,"Until it joins some larger way
For MILO BURROWS, hoping it will be useful, from B Hence the excitement of the hobbit-children Bilbo was doing splendidly",2022-03-18 14:59:00.679609
283,23772e9ca63911ec9c7a14857fb42124," The three hobbit-families of Bagshot Row, adjoining the field, were intensely interested and generally envied â€˜Heâ€™s often away from homeâ€˜We shall see,â€™ said Bilbo I insist on seeing the will",2022-03-18 14:59:03.479733
284,23772e9da63911ecbb2b14857fb42124,"No one had a more attentive audience than old Ham Gamgee, commonly known as the Gaffer â€˜ProudFEET!â€™ shouted an elderly hobbit from the back of the pavilionBut Bilbo had not finished Donâ€™t go getting mixed up in the business of your betters, or youâ€™ll land in trouble too big for you,â€™ I says to him",2022-03-18 14:59:06.277588
